sample,index,http://igem.org/engineering/test_execution/ActivityEdgeFlow230/LiteralIdentified1/Dataset1/SampleData1,excitationWavelength,emissionWavelength,emissionBandpassWidth,fluoroscein (uM),sulforhodamine (uM),cascade blue (uM),NanoCym beads (1/mL),double distilled water (uL),PBS (uL),http://igem.org/engineering/test_execution/ActivityEdgeFlow233/LiteralIdentified1/Dataset1/SampleData1,http://igem.org/engineering/test_execution/ActivityEdgeFlow236/LiteralIdentified1/Dataset1/SampleData1,http://igem.org/engineering/test_execution/ActivityEdgeFlow239/LiteralIdentified1/Dataset1/SampleData1,wavelength
E11,F7,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.078125,0.0,200,0,,0.576127019327957,,
E11,F8,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0390625,0.0,200,0,,0.576127019327957,,
E11,F9,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.01953125,0.0,200,0,,0.576127019327957,,
E11,F10,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.009765625,0.0,200,0,,0.576127019327957,,
E11,F11,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0048828125,0.0,200,0,,0.576127019327957,,
E11,F12,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,0.0,200,0,,0.576127019327957,,
E11,G1,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,1500000000.0,200,0,,0.576127019327957,,
E11,G2,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,750000000.0,200,0,,0.576127019327957,,
E11,G3,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,375000000.0,200,0,,0.576127019327957,,
E11,G4,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,187500000.0,200,0,,0.576127019327957,,
E11,G5,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,93750000.0,200,0,,0.576127019327957,,
E11,G6,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,46875000.0,200,0,,0.576127019327957,,
E11,G7,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,23437500.0,200,0,,0.576127019327957,,
E11,G8,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,11718750.0,200,0,,0.576127019327957,,
E11,G9,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,5859375.0,200,0,,0.576127019327957,,
E11,G10,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,2929687.5,200,0,,0.576127019327957,,
E11,G11,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,1464843.75,200,0,,0.576127019327957,,
E11,G12,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,0.0,200,0,,0.576127019327957,,
E11,H1,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,1500000000.0,200,0,,0.576127019327957,,
E11,H2,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,750000000.0,200,0,,0.576127019327957,,
E11,H3,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,375000000.0,200,0,,0.576127019327957,,
E11,H4,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,187500000.0,200,0,,0.576127019327957,,
E11,H5,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,93750000.0,200,0,,0.576127019327957,,
E11,H6,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,46875000.0,200,0,,0.576127019327957,,
E11,H7,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,23437500.0,200,0,,0.576127019327957,,
E11,H8,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,11718750.0,200,0,,0.576127019327957,,
E11,H9,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,5859375.0,200,0,,0.576127019327957,,
E11,H10,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,2929687.5,200,0,,0.576127019327957,,
E11,H11,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,1464843.75,200,0,,0.576127019327957,,
E11,H12,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,732421.875,200,0,,0.576127019327957,,
E12,A1,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,5.0,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A2,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,2.5,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A3,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,1.25,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A4,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A5,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.3125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A6,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.15625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A7,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.078125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A8,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0390625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A9,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.01953125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A10,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.009765625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A11,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0048828125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,A12,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B1,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,5.0,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B2,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,2.5,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B3,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,1.25,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B4,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B5,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.3125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B6,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.15625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B7,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.078125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B8,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0390625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B9,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.01953125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B10,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.009765625,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B11,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0048828125,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,B12,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,C1,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,1.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,C2,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.5,0.0,0.0,0,200,,0.33319869564180804,,
E12,C3,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.25,0.0,0.0,0,200,,0.33319869564180804,,
E12,C4,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.125,0.0,0.0,0,200,,0.33319869564180804,,
E12,C5,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0625,0.0,0.0,0,200,,0.33319869564180804,,
E12,C6,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.03125,0.0,0.0,0,200,,0.33319869564180804,,
E12,C7,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.015625,0.0,0.0,0,200,,0.33319869564180804,,
E12,C8,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0078125,0.0,0.0,0,200,,0.33319869564180804,,
E12,C9,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.00390625,0.0,0.0,0,200,,0.33319869564180804,,
E12,C10,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.001953125,0.0,0.0,0,200,,0.33319869564180804,,
E12,C11,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0009765625,0.0,0.0,0,200,,0.33319869564180804,,
E12,C12,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,D1,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,1.0,0.0,0.0,0,200,,0.33319869564180804,,
E12,D2,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.5,0.0,0.0,0,200,,0.33319869564180804,,
E12,D3,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.25,0.0,0.0,0,200,,0.33319869564180804,,
E12,D4,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.125,0.0,0.0,0,200,,0.33319869564180804,,
E12,D5,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0625,0.0,0.0,0,200,,0.33319869564180804,,
E12,D6,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.03125,0.0,0.0,0,200,,0.33319869564180804,,
E12,D7,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.015625,0.0,0.0,0,200,,0.33319869564180804,,
E12,D8,,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin1/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin2/LiteralIdentified1/Measure1,http://igem.org/engineering/interlab/CallBehaviorAction63/ValuePin3/LiteralIdentified1/Measure1,0.0,0.0078125,0.0,0.0,0,200,,0.33319869564180804,,
